Data;Descrição;Valor;;Banco;;Tipo de Despesa;;Mês;Ano;Dia;Grupo de Dias;Gasto Excessivo
04/05/2023;Ebn*Spotify;R$ 9,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
05/05/2023;Wellington;R$ 23,00;COMPRAS;Bradesco;A vista;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;tim;R$ 53,10;TELEFONE;Bradesco;A vista;Fixa;Willian;maio;2023;sexta-feira;Final de Semana;Acima da Média
05/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,03;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 24,90;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 14,91;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;Uber;R$ 19,96;TRANSPORTE;Bradesco;A vista;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
05/05/2023;Uber;R$ 14,95;TRANSPORTE;Bradesco;A vista;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
06/05/2023;luz;R$ 110,00;LUZ;Bradesco;A vista;Fixa;Mãe;maio;2023;sábado;Final de Semana;Acima da Média
07/05/2023;internet;R$ 100,00;INTERNET;Bradesco;A vista;Fixa;Mãe;maio;2023;domingo;Final de Semana;Acima da Média
08/05/2023;academia;R$ 85,00;ACADEMIA;Bradesco;A vista;Fixa;Willian;maio;2023;segunda-feira;Dias Úteis;Acima da Média
08/05/2023;Nutrihit - 2/3;R$ 56,66;NUTRIÇÃO;Nubank;Crédito;Fixa;Mallu;maio;2023;segunda-feira;Dias Úteis;Acima da Média
08/05/2023;Comercio e Servico 2/3;R$ 51,60;PET;Nubank;Crédito;Fixa;Willian;maio;2023;segunda-feira;Dias Úteis;Acima da Média
08/05/2023;Hobby Bichos - 3/6;R$ 48,30;PET;Nubank;Crédito;Fixa;Willian;maio;2023;segunda-feira;Dias Úteis;Acima da Média
08/05/2023;uber;R$ 12,95;TRANSPORTE;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
08/05/2023;uber;R$ 12,91;TRANSPORTE;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
08/05/2023;uber;R$ 19,90;TRANSPORTE;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
09/05/2023;Cafeteria;R$ 10,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
09/05/2023;spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
09/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,70;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
09/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
09/05/2023;Uber * Pending Sao Paulo Br;R$ 8,96;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
09/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
10/05/2023;Smith 04/12;R$ 29,90;EDUCAÇÃO;Bradesco;A vista;Fixa;Willian;maio;2023;quarta-feira;Dias Úteis;Acima da Média
10/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 8,97;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;quarta-feira;Dias Úteis;Dentro da Média
11/05/2023;Food *Ifd*Habibs Ba Vila Yara Osabr;R$ 26,52;ALIMENTACAO;Neon;Crédito;Variável;Willian;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
11/05/2023;Ifood;R$ 4,95;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
11/05/2023;fogao 5/8;R$ 100,00;COMPRAS;Bradesco;A vista;Fixa;Mãe;maio;2023;quinta-feira;Dias Úteis;Acima da Média
11/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 8,95;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
11/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 10,97;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
11/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 29,90;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;quinta-feira;Dias Úteis;Acima da Média
12/05/2023;Roupa niver 04/05;R$ 25,00;MODA;Bradesco;A vista;Fixa;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
12/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
12/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 10,90;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
14/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 12,90;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
14/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 16,99;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
15/05/2023;Thayanne;R$ 9,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
15/05/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
16/05/2023;Ppro *Adobe;R$ 124,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;maio;2023;terça-feira;Dias Úteis;Acima da Média
19/05/2023;Dl *Taximaxim;R$ 5,50;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
19/05/2023;Uber *Trip;R$ 12,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;sexta-feira;Final de Semana;Dentro da Média
20/05/2023;Com/Bill;R$ 3,50;ASSINATURAS;Nubank;Crédito;Fixa;Willian;maio;2023;sábado;Final de Semana;Dentro da Média
20/05/2023;Dl *Taximaxim;R$ 7,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;sábado;Final de Semana;Dentro da Média
20/05/2023;Uber *Trip;R$ 5,24;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;sábado;Final de Semana;Dentro da Média
21/05/2023;Food *Ifd*Sr Pizza Vila Yara Osabr;R$ 24,98;ALIMENTACAO;Neon;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
21/05/2023;Uber *Trip;R$ 11,99;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
21/05/2023;Dl *Taximaxim;R$ 5,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
21/05/2023;Uber *Trip;R$ 17,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
22/05/2023;MAI Cantocriador;R$ 20,50;PET;Nubank;Crédito;Fixa;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
22/05/2023;Dl *Taximaxim;R$ 11,20;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
22/05/2023;Uber *Trip;R$ 8,69;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
23/05/2023;Dl *Taximaxim;R$ 7,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
23/05/2023;Uber *Trip;R$ 24,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
24/05/2023;Klaus;R$ 5,00;COMPRAS;Bradesco;A vista;Variável;Willian;maio;2023;quarta-feira;Dias Úteis;Dentro da Média
24/05/2023;Uber *Trip;R$ 14,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;quarta-feira;Dias Úteis;Dentro da Média
25/05/2023;Ec*Nivel;R$ 14,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;maio;2023;quinta-feira;Dias Úteis;Dentro da Média
28/05/2023;Dl *Taximaxim;R$ 11,20;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;domingo;Final de Semana;Dentro da Média
29/05/2023;Thayanne;R$ 2,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
29/05/2023;Cristiano;R$ 8,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;segunda-feira;Dias Úteis;Dentro da Média
30/05/2023;Cafeteria;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
30/05/2023;Uber *Trip;R$ 14,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;maio;2023;terça-feira;Dias Úteis;Dentro da Média
31/05/2023;Ebn*Spotify;R$ 9,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;maio;2023;quarta-feira;Dias Úteis;Dentro da Média
03/06/2023;Google Storage;R$ 6,99;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;junho;2023;sábado;Final de Semana;Dentro da Média
05/06/2023;Cristiano;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
05/06/2023;Pag*Xsollaepic Sao Paulo Br 1/2;R$ 35,60;GAMES;Neon;Crédito;Fixa;Willian;junho;2023;segunda-feira;Dias Úteis;Acima da Média
05/06/2023;Tarcio (memoria ram);R$ 38,00;COMPRAS;Bradesco;A vista;Fixa;Willian;junho;2023;segunda-feira;Dias Úteis;Acima da Média
05/06/2023;Uber *Trip Help.Uber.Com Sao Paulo Br;R$ 19,93;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
06/06/2023;Steamgames.Com;R$ 17,27;GAMES;Neon;Crédito;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
06/06/2023;Mercadolivre*Mercadol - 1/4;R$ 58,85;COMPRAS;Nubank;Crédito;Fixa;Willian;junho;2023;terça-feira;Dias Úteis;Acima da Média
06/06/2023;Ead box (nath finanças);R$ 29,90;EDUCAÇÃO;Bradesco;A vista;variável;Willian;junho;2023;terça-feira;Dias Úteis;Acima da Média
06/06/2023;tim;R$ 53,10;TELEFONE;Bradesco;A vista;Fixa;Willian;junho;2023;terça-feira;Dias Úteis;Acima da Média
06/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 14,92;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
06/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 19,96;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
07/06/2023;Apple.Com/Bill;R$ 3,50;ASSINATURAS;Nubank;Crédito;Fixa;Willian;junho;2023;quarta-feira;Dias Úteis;Dentro da Média
07/06/2023;luz;R$ 110,00;LUZ;Bradesco;A vista;Fixa;Mãe;junho;2023;quarta-feira;Dias Úteis;Acima da Média
07/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,01;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;quarta-feira;Dias Úteis;Dentro da Média
08/06/2023;Mercadolivre*Mercadol - 2/4;R$ 58,84;COMPRAS;Nubank;Crédito;Fixa;Willian;junho;2023;quinta-feira;Dias Úteis;Acima da Média
08/06/2023;internet;R$ 100,00;INTERNET;Bradesco;A vista;Fixa;Mãe;junho;2023;quinta-feira;Dias Úteis;Acima da Média
08/06/2023;Nutrihit - 3/3;R$ 56,66;NUTRIÇÃO;Nubank;Crédito;Fixa;Mallu;junho;2023;quinta-feira;Dias Úteis;Acima da Média
08/06/2023;W&J Comercio e Servico - 3/3;R$ 51,67;PET;Nubank;Crédito;Fixa;Willian;junho;2023;quinta-feira;Dias Úteis;Acima da Média
08/06/2023;Hobby Bichos - 4/6;R$ 48,33;PET;Nubank;Crédito;Fixa;Willian;junho;2023;quinta-feira;Dias Úteis;Acima da Média
09/06/2023;Food *Drogaria Drog Vila Yara Osabr;R$ 86,97;ALIMENTACAO;Neon;Crédito;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Acima da Média
09/06/2023;Haylton;R$ 16,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Dentro da Média
09/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 17,99;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Dentro da Média
10/06/2023;spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
10/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 13,92;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
11/06/2023;Smith 05/12;R$ 29,90;EDUCAÇÃO;Bradesco;A vista;Fixa;Willian;junho;2023;domingo;Final de Semana;Acima da Média
12/06/2023;Food *Ifd*Chocolate Vila Yara Osabr;R$ 30,00;ALIMENTACAO;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Acima da Média
12/06/2023;Thayanne;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;Thayanne;R$ 4,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;Ifood;R$ 28,82;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Acima da Média
12/06/2023;Barbeiro;R$ 25,00;MODA;Bradesco;A vista;Fixa;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;farmacia;R$ 3,00;SAUDE;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 21,98;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 8,96;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
12/06/2023;Uber;R$ 24,91;TRANSPORTE;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
13/06/2023;Cristiano;R$ 2,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
13/06/2023;Cafeteria;R$ 6,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
13/06/2023;Enem;R$ 85,00;EDUCAÇÃO;Bradesco;A vista;variável;Willian;junho;2023;terça-feira;Dias Úteis;Acima da Média
14/06/2023;fogao 6/8;R$ 100,00;COMPRAS;Bradesco;A vista;Fixa;Mãe;junho;2023;quarta-feira;Dias Úteis;Acima da Média
15/06/2023;Ppro *Adobe;R$ 124,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;junho;2023;quinta-feira;Dias Úteis;Acima da Média
15/06/2023;Roupa niver 05/05;R$ 25,00;MODA;Bradesco;A vista;Fixa;Willian;junho;2023;quinta-feira;Dias Úteis;Dentro da Média
15/06/2023;Uber *Trip Help.Uber.C;R$ 14,99;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;quinta-feira;Dias Úteis;Dentro da Média
16/06/2023;Uber *Uber *Trip;R$ 19,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Dentro da Média
17/06/2023;Apple.Com/Bill;R$ 3,50;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;junho;2023;sábado;Final de Semana;Dentro da Média
17/06/2023;Dl *Taximaxim;R$ 7,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
17/06/2023;Uber *Uber *Trip;R$ 29,99;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Acima da Média
17/06/2023;Uber *Uber *Trip;R$ 24,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
17/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 13,93;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
18/06/2023;Dl *Taximaxim;R$ 7,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;domingo;Final de Semana;Dentro da Média
19/06/2023;Apple.Com/Bill;R$ 5,00;COMPRAS;Nubank;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
19/06/2023;Farmacia;R$ 34,28;SAUDE;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Acima da Média
19/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 14,90;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
20/06/2023;Cristiano;R$ 12,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
24/06/2023;Mp *Mp*Nivel6;R$ 14,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
24/06/2023;Dl *Taximaxim;R$ 13,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;sábado;Final de Semana;Dentro da Média
26/06/2023;Thayanne;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
26/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 24,95;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;segunda-feira;Dias Úteis;Dentro da Média
27/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 11,03;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
27/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 8,89;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;terça-feira;Dias Úteis;Dentro da Média
28/06/2023;Haylton;R$ 13,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;quarta-feira;Dias Úteis;Dentro da Média
28/06/2023;Dl *Taximaxim;R$ 5,70;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;quarta-feira;Dias Úteis;Dentro da Média
29/06/2023;Cristiano;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;junho;2023;quinta-feira;Dias Úteis;Dentro da Média
29/06/2023;Uber *Uber *Trip;R$ 19,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;junho;2023;quinta-feira;Dias Úteis;Dentro da Média
30/06/2023;Uber * Pending Sao Paulo Br;R$ 9,93;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Dentro da Média
30/06/2023;Uber *Uber *Trip Sao Paulo Br;R$ 7,64;TRANSPORTE;Neon;Crédito;Variável;Willian;junho;2023;sexta-feira;Final de Semana;Dentro da Média
01/07/2023;Ebn*Spotify;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;julho;2023;sábado;Final de Semana;Dentro da Média
01/07/2023;Maria de Lourdes da Silva Sobrinha - 1/4;R$ 50,51;EMPRESTIMO;Nubank;Crédito;Fixa;Mallu;julho;2023;sábado;Final de Semana;Acima da Média
01/07/2023;Uber*Uber *Trip;R$ 22,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
02/07/2023;Ifood*Ifd*Happy Res;R$ 38,89;ALIMENTACAO;Nubank;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Acima da Média
02/07/2023;Apple.Com/Bill;R$ 5,00;COMPRAS;Nubank;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
02/07/2023;Apple.Com/Bill;R$ 5,00;COMPRAS;Nubank;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
02/07/2023;Uber*Uber *Trip;R$ 13,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
03/07/2023;Cafeteria;R$ 5,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;julho;2023;segunda-feira;Dias Úteis;Dentro da Média
03/07/2023;Google Storage;R$ 6,99;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;julho;2023;segunda-feira;Dias Úteis;Dentro da Média
04/07/2023;Apple.Com/Bill;R$ 5,00;COMPRAS;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
04/07/2023;Uber*Uber *Trip;R$ 19,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
04/07/2023;Uber*Uber *Trip;R$ 13,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
04/07/2023;Uber*Uber *Trip;R$ 29,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Acima da Média
04/07/2023;Uber*Uber *Trip;R$ 7,01;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
05/07/2023;Amazonprimebr;R$ 14,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;julho;2023;quarta-feira;Dias Úteis;Dentro da Média
05/07/2023;Apple.Com/Bill;R$ 3,50;ASSINATURAS;Nubank;Crédito;Fixa;Willian;julho;2023;quarta-feira;Dias Úteis;Dentro da Média
05/07/2023;Steam Purchase;R$ 84,91;GAMES;Neon;Crédito;Variável;Willian;julho;2023;quarta-feira;Dias Úteis;Acima da Média
05/07/2023;XsollaEpic SAO PAULO BR 2/2;R$ 35,59;GAMES;Neon;Crédito;Fixa;Willian;julho;2023;quarta-feira;Dias Úteis;Acima da Média
05/07/2023;Uber*Uber *Trip;R$ 29,98;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;quarta-feira;Dias Úteis;Acima da Média
05/07/2023;Uber*Uber *Trip;R$ 13,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;quarta-feira;Dias Úteis;Dentro da Média
05/07/2023;Uber*Uber *Trip;R$ 14,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;quarta-feira;Dias Úteis;Dentro da Média
06/07/2023;Tarcio (memoria ram) 2/5;R$ 38,00;COMPRAS;Bradesco;A vista;Fixa;Willian;julho;2023;quinta-feira;Dias Úteis;Acima da Média
06/07/2023;luz;R$ 100,00;LUZ;Bradesco;A vista;Fixa;Mãe;julho;2023;quinta-feira;Dias Úteis;Acima da Média
06/07/2023;Dl *Taximaxim;R$ 6,40;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;quinta-feira;Dias Úteis;Dentro da Média
07/07/2023;internet;R$ 100,00;INTERNET;Bradesco;A vista;Fixa;Mãe;julho;2023;sexta-feira;Final de Semana;Acima da Média
07/07/2023;Uber*Uber *Trip;R$ 16,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;sexta-feira;Final de Semana;Dentro da Média
08/07/2023;spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
08/07/2023;Mercadolivre*Mercadol - 3/4;R$ 58,84;COMPRAS;Nubank;Crédito;Fixa;Willian;julho;2023;sábado;Final de Semana;Acima da Média
08/07/2023;Maria de Lourdes da Silva Sobrinha - 2/4;R$ 50,51;EMPRESTIMO;Nubank;Crédito;Fixa;Mallu;julho;2023;sábado;Final de Semana;Acima da Média
08/07/2023;ração gato;R$ 25,00;PET;Bradesco;A vista;Fixa;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
08/07/2023;Jhon Anderson;R$ 24,00;PET;Bradesco;A vista;Fixa;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
08/07/2023;Hobby Bichos - 5/6;R$ 48,33;PET;Nubank;Crédito;Fixa;Willian;julho;2023;sábado;Final de Semana;Acima da Média
08/07/2023;Uber *Uber *Trip Sao Paulo Br;R$ 16,96;TRANSPORTE;Neon;Crédito;Variável;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
08/07/2023;Uber*Uber *Trip;R$ 8,99;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;sábado;Final de Semana;Dentro da Média
09/07/2023;banana;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
09/07/2023;Steam Purchase;R$ 3,97;GAMES;Neon;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
09/07/2023;Smith 06/12;R$ 29,90;EDUCAÇÃO;Bradesco;A vista;Fixa;Willian;julho;2023;domingo;Final de Semana;Acima da Média
09/07/2023;Uber *Uber *Trip Sao Paulo Br;R$ 6,96;TRANSPORTE;Neon;Crédito;Variável;Willian;julho;2023;domingo;Final de Semana;Dentro da Média
10/07/2023;fogao 7/8;R$ 100,00;COMPRAS;Bradesco;A vista;Fixa;Mãe;julho;2023;segunda-feira;Dias Úteis;Acima da Média
10/07/2023;Ebn *Shein - 1/4;R$ 31,08;MODA;Nubank;Crédito;Fixa;Willian;julho;2023;segunda-feira;Dias Úteis;Acima da Média
10/07/2023;tim;R$ 57,99;TELEFONE;Bradesco;A vista;Fixa;Willian;julho;2023;segunda-feira;Dias Úteis;Acima da Média
10/07/2023;Uber *Uber *Trip Sao Paulo Br;R$ 13,93;TRANSPORTE;Neon;Crédito;Variável;Willian;julho;2023;segunda-feira;Dias Úteis;Dentro da Média
11/07/2023;Steamgames.Com;R$ 13,69;GAMES;Neon;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
11/07/2023;Uber *Trip;R$ 14,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
11/07/2023;Uber *Trip;R$ 14,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2023;terça-feira;Dias Úteis;Dentro da Média
